0X00111705 	 741  	 0X00060000 	 0X00000006 	 2 
0X00240101 	 22   	 0X00180018 	 0X00000000 	 10
0X00240101 	 23   	 0X00180018 	 0X00000000 	 11
0X00240101 	 754  	 0X00000018 	 0X00000000 	 4 
0X00240101 	 755  	 0X00000018 	 0X00000000 	 5 
0X00240101 	 760  	 0X00000018 	 0X00000000 	 4 
0X00240101 	 761  	 0X00000018 	 0X00000000 	 5 
0X00240101 	 766  	 0X00000010 	 0X00000000 	 4 
0X00240101 	 767  	 0X00000010 	 0X00000000 	 5 
0X00240101 	 772  	 0X00000030 	 0X00000000 	 4 
0X00240101 	 773  	 0X00000030 	 0X00000000 	 5 
0X00240101 	 778  	 0X00000030 	 0X00000000 	 4 
0X00240101 	 779  	 0X00000030 	 0X00000000 	 5 
0X00240101 	 784  	 0X00000020 	 0X00000000 	 4 
0X00240101 	 785  	 0X00000020 	 0X00000000 	 5 
0X00240101 	 712  	 0X00000006 	 0X00000000 	 4 
0X00240101 	 713  	 0X00000006 	 0X00000000 	 5 
0X00240101 	 718  	 0X00000006 	 0X00000000 	 4 
0X00240101 	 719  	 0X00000006 	 0X00000000 	 5 
0X00240101 	 724  	 0X00000004 	 0X00000000 	 4 
0X00240101 	 725  	 0X00000004 	 0X00000000 	 5 
0X00240101 	 730  	 0X0000000c 	 0X00000000 	 4 
0X00240101 	 731  	 0X0000000c 	 0X00000000 	 5 
0X00240101 	 736  	 0X0000000c 	 0X00000000 	 4 
0X00240101 	 737  	 0X0000000c 	 0X00000000 	 5 
0X00240101 	 742  	 0X0000000c 	 0X00000000 	 4 
0X00240101 	 743  	 0X0000000c 	 0X00000000 	 5 
0X00240101 	 490  	 0X00180018 	 0X00000000 	 7 
0X00240101 	 491  	 0X00180018 	 0X00000000 	 6 
0X00240101 	 496  	 0X00180018 	 0X00000000 	 7 
0X00240101 	 497  	 0X00180018 	 0X00000000 	 6 
0X00240101 	 502  	 0X00100010 	 0X00000000 	 7 
0X00240101 	 503  	 0X00100010 	 0X00000000 	 6 
0X00240101 	 508  	 0X00300030 	 0X00000000 	 7 
0X00240101 	 509  	 0X00300030 	 0X00000000 	 6 
0X00240101 	 514  	 0X00300030 	 0X00000000 	 7 
0X00240101 	 515  	 0X00300030 	 0X00000000 	 6 
0X00240101 	 520  	 0X00200020 	 0X00000000 	 7 
0X00240101 	 521  	 0X00200020 	 0X00000000 	 6 
0X00240101 	 448  	 0X00060006 	 0X00000000 	 7 
0X00240101 	 449  	 0X00060006 	 0X00000000 	 6 
0X00240101 	 454  	 0X00060006 	 0X00000000 	 7 
0X00240101 	 455  	 0X00060006 	 0X00000000 	 6 
0X00240101 	 460  	 0X00040004 	 0X00000000 	 7 
0X00240101 	 461  	 0X00040004 	 0X00000000 	 6 
0X00240101 	 466  	 0X000c000c 	 0X00000000 	 7 
0X00240101 	 467  	 0X000c000c 	 0X00000000 	 6 
0X00240101 	 472  	 0X000c000c 	 0X00000000 	 7 
0X00240101 	 473  	 0X000c000c 	 0X00000000 	 6 
0X00240101 	 478  	 0X000c000c 	 0X00000000 	 7 
0X00240101 	 479  	 0X000c000c 	 0X00000000 	 6 
0X00240102 	 484  	 0X00080008 	 0X00000000 	 7 
0X00240102 	 485  	 0X00080008 	 0X00000000 	 6 
0X00240102 	 486  	 0X00000018 	 0X00000000 	 6 
0X00240102 	 487  	 0X00000018 	 0X00000000 	 7 
0X00240102 	 492  	 0X00000030 	 0X00000000 	 6 
0X00240102 	 493  	 0X00000030 	 0X00000000 	 7 
0X00240102 	 498  	 0X00000030 	 0X00000000 	 6 
0X00240102 	 499  	 0X00000030 	 0X00000000 	 7 
0X00240102 	 504  	 0X00000030 	 0X00000000 	 6 
0X00240102 	 505  	 0X00000030 	 0X00000000 	 7 
0X00240102 	 450  	 0X00000006 	 0X00000000 	 6 
0X00240102 	 451  	 0X00000006 	 0X00000000 	 7 
0X00240102 	 456  	 0X00000006 	 0X00000000 	 6 
0X00240102 	 457  	 0X00000006 	 0X00000000 	 7 
0X00240102 	 462  	 0X0000000c 	 0X00000000 	 6 
0X00240102 	 463  	 0X0000000c 	 0X00000000 	 7 
0X00240102 	 468  	 0X0000000c 	 0X00000000 	 6 
0X00240102 	 469  	 0X0000000c 	 0X00000000 	 7 
0X00240102 	 474  	 0X0000000c 	 0X00000000 	 6 
0X00240102 	 475  	 0X0000000c 	 0X00000000 	 7 
0X00240102 	 480  	 0X00000018 	 0X00000000 	 6 
0X00240102 	 481  	 0X00000018 	 0X00000000 	 7 
0X00240102 	 740  	 0X0000000c 	 0X00000000 	 4 
0X00240102 	 741  	 0X0000000c 	 0X00000000 	 5 
0X00240102 	 728  	 0X0000000c 	 0X00000000 	 4 
0X00240102 	 729  	 0X0000000c 	 0X00000000 	 5 
0X00240102 	 716  	 0X00000006 	 0X00000000 	 4 
0X00240102 	 717  	 0X00000006 	 0X00000000 	 5 
0X00240102 	 734  	 0X0000000c 	 0X00000000 	 4 
0X00240102 	 735  	 0X0000000c 	 0X00000000 	 5 
0X00240102 	 722  	 0X00000006 	 0X00000000 	 4 
0X00240102 	 723  	 0X00000006 	 0X00000000 	 5 
0X00240102 	 752  	 0X00000018 	 0X00000000 	 4 
0X00240102 	 753  	 0X00000018 	 0X00000000 	 5 
0X00240102 	 746  	 0X00000018 	 0X00000000 	 4 
0X00240102 	 747  	 0X00000018 	 0X00000000 	 5 
0X00240102 	 758  	 0X00000030 	 0X00000000 	 4 
0X00240102 	 759  	 0X00000030 	 0X00000000 	 5 
0X00240102 	 770  	 0X00000030 	 0X00000000 	 4 
0X00240102 	 771  	 0X00000030 	 0X00000000 	 5 
0X00240102 	 764  	 0X00000030 	 0X00000000 	 4 
0X00240102 	 765  	 0X00000030 	 0X00000000 	 5 
0X00240102 	 1018 	 0X00000018 	 0X00000000 	 11
0X00240102 	 1019 	 0X00000018 	 0X00000000 	 10
0X00240102 	 1024 	 0X00000018 	 0X00000000 	 11
0X00240102 	 1025 	 0X00000018 	 0X00000000 	 10
0X00240102 	 1030 	 0X00000010 	 0X00000000 	 11
0X00240102 	 1031 	 0X00000010 	 0X00000000 	 10
0X00240102 	 1036 	 0X00000030 	 0X00000000 	 11
0X00240102 	 1037 	 0X00000030 	 0X00000000 	 10
0X00240102 	 1042 	 0X00000030 	 0X00000000 	 11
0X00240102 	 1043 	 0X00000030 	 0X00000000 	 10
0X00240102 	 1048 	 0X00000020 	 0X00000000 	 11
0X00240102 	 1049 	 0X00000020 	 0X00000000 	 10
0X00240102 	 976  	 0X00000006 	 0X00000000 	 11
0X00240102 	 977  	 0X00000006 	 0X00000000 	 10
0X00240102 	 982  	 0X00000006 	 0X00000000 	 11
0X00240102 	 983  	 0X00000006 	 0X00000000 	 10
0X00240102 	 988  	 0X00000004 	 0X00000000 	 11
0X00240102 	 989  	 0X00000004 	 0X00000000 	 10
0X00240102 	 994  	 0X0000000c 	 0X00000000 	 11
0X00240102 	 995  	 0X0000000c 	 0X00000000 	 10
0X00240102 	 1000 	 0X0000000c 	 0X00000000 	 11
0X00240102 	 1001 	 0X0000000c 	 0X00000000 	 10
0X00240102 	 1006 	 0X0000000c 	 0X00000000 	 11
0X00240102 	 1007 	 0X0000000c 	 0X00000000 	 10
0X00240103 	 1276 	 0X00000008 	 0X00000000 	 8 
0X00240103 	 1277 	 0X00000008 	 0X00000000 	 9 
0X00240103 	 1278 	 0X00000018 	 0X00000000 	 9 
0X00240103 	 1279 	 0X00000018 	 0X00000000 	 8 
0X00240103 	 1284 	 0X00000030 	 0X00000000 	 9 
0X00240103 	 1285 	 0X00000030 	 0X00000000 	 8 
0X00240103 	 1290 	 0X00000030 	 0X00000000 	 9 
0X00240103 	 1291 	 0X00000030 	 0X00000000 	 8 
0X00240103 	 1296 	 0X00000030 	 0X00000000 	 9 
0X00240103 	 1297 	 0X00000030 	 0X00000000 	 8 
0X00240103 	 1242 	 0X00000006 	 0X00000000 	 9 
0X00240103 	 1243 	 0X00000006 	 0X00000000 	 8 
0X00240103 	 1248 	 0X00000006 	 0X00000000 	 9 
0X00240103 	 1249 	 0X00000006 	 0X00000000 	 8 
0X00240103 	 1254 	 0X0000000c 	 0X00000000 	 9 
0X00240103 	 1255 	 0X0000000c 	 0X00000000 	 8 
0X00240103 	 1260 	 0X0000000c 	 0X00000000 	 9 
0X00240103 	 1261 	 0X0000000c 	 0X00000000 	 8 
0X00240103 	 1266 	 0X0000000c 	 0X00000000 	 9 
0X00240103 	 1267 	 0X0000000c 	 0X00000000 	 8 
0X00240103 	 1272 	 0X00000018 	 0X00000000 	 9 
0X00240103 	 1273 	 0X00000018 	 0X00000000 	 8 
0X00240103 	 1542 	 0X00000030 	 0X00000000 	 6 
0X00240103 	 1543 	 0X00000030 	 0X00000000 	 7 
0X00240103 	 1538 	 0X00000030 	 0X00000000 	 6 
0X00240103 	 1539 	 0X00000030 	 0X00000000 	 7 
0X00240103 	 1534 	 0X00000030 	 0X00000000 	 6 
0X00240103 	 1535 	 0X00000030 	 0X00000000 	 7 
0X00240103 	 1530 	 0X00000018 	 0X00000000 	 6 
0X00240103 	 1531 	 0X00000018 	 0X00000000 	 7 
0X00240103 	 1528 	 0X00000008 	 0X00000000 	 7 
0X00240103 	 1529 	 0X00000008 	 0X00000000 	 6 
0X00240103 	 1506 	 0X00000006 	 0X00000000 	 6 
0X00240103 	 1507 	 0X00000006 	 0X00000000 	 7 
0X00240103 	 1510 	 0X00000006 	 0X00000000 	 6 
0X00240103 	 1511 	 0X00000006 	 0X00000000 	 7 
0X00240103 	 1514 	 0X0000000c 	 0X00000000 	 6 
0X00240103 	 1515 	 0X0000000c 	 0X00000000 	 7 
0X00240103 	 1518 	 0X0000000c 	 0X00000000 	 6 
0X00240103 	 1519 	 0X0000000c 	 0X00000000 	 7 
0X00240103 	 1522 	 0X0000000c 	 0X00000000 	 6 
0X00240103 	 1523 	 0X0000000c 	 0X00000000 	 7 
0X00240103 	 1526 	 0X00000018 	 0X00000000 	 6 
0X00240103 	 1527 	 0X00000018 	 0X00000000 	 7 
0X00240104 	 476  	 0X0000000c 	 0X00000000 	 7 
0X00240104 	 477  	 0X0000000c 	 0X00000000 	 6 
0X00240104 	 464  	 0X0000000c 	 0X00000000 	 7 
0X00240104 	 465  	 0X0000000c 	 0X00000000 	 6 
0X00240104 	 452  	 0X00000006 	 0X00000000 	 7 
0X00240104 	 453  	 0X00000006 	 0X00000000 	 6 
0X00240104 	 470  	 0X0000000c 	 0X00000000 	 7 
0X00240104 	 471  	 0X0000000c 	 0X00000000 	 6 
0X00240104 	 458  	 0X00000006 	 0X00000000 	 7 
0X00240104 	 459  	 0X00000006 	 0X00000000 	 6 
0X00240104 	 488  	 0X00000018 	 0X00000000 	 7 
0X00240104 	 489  	 0X00000018 	 0X00000000 	 6 
0X00240104 	 482  	 0X00000018 	 0X00000000 	 7 
0X00240104 	 483  	 0X00000018 	 0X00000000 	 6 
0X00240104 	 494  	 0X00000030 	 0X00000000 	 7 
0X00240104 	 495  	 0X00000030 	 0X00000000 	 6 
0X00240104 	 506  	 0X00000030 	 0X00000000 	 7 
0X00240104 	 507  	 0X00000030 	 0X00000000 	 6 
0X00240104 	 500  	 0X00000030 	 0X00000000 	 7 
0X00240104 	 501  	 0X00000030 	 0X00000000 	 6 
0X00240104 	 1282 	 0X00000018 	 0X00000000 	 8 
0X00240104 	 1283 	 0X00000018 	 0X00000000 	 9 
0X00240104 	 1288 	 0X00000018 	 0X00000000 	 8 
0X00240104 	 1289 	 0X00000018 	 0X00000000 	 9 
0X00240104 	 1294 	 0X00000010 	 0X00000000 	 8 
0X00240104 	 1295 	 0X00000010 	 0X00000000 	 9 
0X00240104 	 1300 	 0X00000030 	 0X00000000 	 8 
0X00240104 	 1301 	 0X00000030 	 0X00000000 	 9 
0X00240104 	 1306 	 0X00000030 	 0X00000000 	 8 
0X00240104 	 1307 	 0X00000030 	 0X00000000 	 9 
0X00240104 	 1312 	 0X00000020 	 0X00000000 	 8 
0X00240104 	 1313 	 0X00000020 	 0X00000000 	 9 
0X00240104 	 1240 	 0X00000006 	 0X00000000 	 8 
0X00240104 	 1241 	 0X00000006 	 0X00000000 	 9 
0X00240104 	 1246 	 0X00000006 	 0X00000000 	 8 
0X00240104 	 1247 	 0X00000006 	 0X00000000 	 9 
0X00240104 	 1252 	 0X00000004 	 0X00000000 	 8 
0X00240104 	 1253 	 0X00000004 	 0X00000000 	 9 
0X00240104 	 1258 	 0X0000000c 	 0X00000000 	 8 
0X00240104 	 1259 	 0X0000000c 	 0X00000000 	 9 
0X00240104 	 1264 	 0X0000000c 	 0X00000000 	 8 
0X00240104 	 1265 	 0X0000000c 	 0X00000000 	 9 
0X00240104 	 1270 	 0X0000000c 	 0X00000000 	 8 
0X00240104 	 1271 	 0X0000000c 	 0X00000000 	 9 
0X00240104 	 1552 	 0X00000020 	 0X00000000 	 7 
0X00240104 	 1553 	 0X00000020 	 0X00000000 	 6 
0X00240104 	 1548 	 0X00000030 	 0X00000000 	 7 
0X00240104 	 1549 	 0X00000030 	 0X00000000 	 6 
0X00240104 	 1544 	 0X00000030 	 0X00000000 	 7 
0X00240104 	 1545 	 0X00000030 	 0X00000000 	 6 
0X00240104 	 1540 	 0X00000010 	 0X00000000 	 7 
0X00240104 	 1541 	 0X00000010 	 0X00000000 	 6 
0X00240104 	 1536 	 0X00000018 	 0X00000000 	 7 
0X00240104 	 1537 	 0X00000018 	 0X00000000 	 6 
0X00240104 	 1532 	 0X00000018 	 0X00000000 	 7 
0X00240104 	 1533 	 0X00000018 	 0X00000000 	 6 
0X00240104 	 1524 	 0X0000000c 	 0X00000000 	 7 
0X00240104 	 1525 	 0X0000000c 	 0X00000000 	 6 
0X00240104 	 1520 	 0X0000000c 	 0X00000000 	 7 
0X00240104 	 1521 	 0X0000000c 	 0X00000000 	 6 
0X00240104 	 1516 	 0X0000000c 	 0X00000000 	 7 
0X00240104 	 1517 	 0X0000000c 	 0X00000000 	 6 
0X00240104 	 1512 	 0X00000004 	 0X00000000 	 7 
0X00240104 	 1513 	 0X00000004 	 0X00000000 	 6 
0X00240104 	 1508 	 0X00000006 	 0X00000000 	 7 
0X00240104 	 1509 	 0X00000006 	 0X00000000 	 6 
0X00240104 	 1504 	 0X00000006 	 0X00000000 	 7 
0X00240104 	 1505 	 0X00000006 	 0X00000000 	 6 
0X00240105 	 212  	 0X000c000c 	 0X00000000 	 8 
0X00240105 	 213  	 0X000c000c 	 0X00000000 	 9 
0X00240105 	 200  	 0X000c000c 	 0X00000000 	 8 
0X00240105 	 201  	 0X000c000c 	 0X00000000 	 9 
0X00240105 	 188  	 0X00060006 	 0X00000000 	 8 
0X00240105 	 189  	 0X00060006 	 0X00000000 	 9 
0X00240105 	 206  	 0X000c000c 	 0X00000000 	 8 
0X00240105 	 207  	 0X000c000c 	 0X00000000 	 9 
0X00240105 	 194  	 0X00060006 	 0X00000000 	 8 
0X00240105 	 195  	 0X00060006 	 0X00000000 	 9 
0X00240105 	 224  	 0X00180018 	 0X00000000 	 8 
0X00240105 	 225  	 0X00180018 	 0X00000000 	 9 
0X00240105 	 218  	 0X00180018 	 0X00000000 	 8 
0X00240105 	 219  	 0X00180018 	 0X00000000 	 9 
0X00240105 	 230  	 0X00300030 	 0X00000000 	 8 
0X00240105 	 231  	 0X00300030 	 0X00000000 	 9 
0X00240105 	 242  	 0X00300030 	 0X00000000 	 8 
0X00240105 	 243  	 0X00300030 	 0X00000000 	 9 
0X00240105 	 236  	 0X00300030 	 0X00000000 	 8 
0X00240105 	 237  	 0X00300030 	 0X00000000 	 9 
0X00240105 	 1268 	 0X0000000c 	 0X00000000 	 8 
0X00240105 	 1269 	 0X0000000c 	 0X00000000 	 9 
0X00240105 	 1256 	 0X0000000c 	 0X00000000 	 8 
0X00240105 	 1257 	 0X0000000c 	 0X00000000 	 9 
0X00240105 	 1244 	 0X00000006 	 0X00000000 	 8 
0X00240105 	 1245 	 0X00000006 	 0X00000000 	 9 
0X00240105 	 1262 	 0X0000000c 	 0X00000000 	 8 
0X00240105 	 1263 	 0X0000000c 	 0X00000000 	 9 
0X00240105 	 1250 	 0X00000006 	 0X00000000 	 8 
0X00240105 	 1251 	 0X00000006 	 0X00000000 	 9 
0X00240105 	 1280 	 0X00000018 	 0X00000000 	 8 
0X00240105 	 1281 	 0X00000018 	 0X00000000 	 9 
0X00240105 	 1274 	 0X00000018 	 0X00000000 	 8 
0X00240105 	 1275 	 0X00000018 	 0X00000000 	 9 
0X00240105 	 1286 	 0X00000030 	 0X00000000 	 8 
0X00240105 	 1287 	 0X00000030 	 0X00000000 	 9 
0X00240105 	 1298 	 0X00000030 	 0X00000000 	 8 
0X00240105 	 1299 	 0X00000030 	 0X00000000 	 9 
0X00240105 	 1292 	 0X00000030 	 0X00000000 	 8 
0X00240105 	 1293 	 0X00000030 	 0X00000000 	 9 
0X00240105 	 1716 	 0X00000018 	 0X00000000 	 4 
0X00240105 	 1717 	 0X00000018 	 0X00000000 	 5 
0X00240105 	 1720 	 0X00000018 	 0X00000000 	 4 
0X00240105 	 1721 	 0X00000018 	 0X00000000 	 5 
0X00240105 	 1724 	 0X00000010 	 0X00000000 	 4 
0X00240105 	 1725 	 0X00000010 	 0X00000000 	 5 
0X00240105 	 1728 	 0X00000030 	 0X00000000 	 4 
0X00240105 	 1729 	 0X00000030 	 0X00000000 	 5 
0X00240105 	 1732 	 0X00000030 	 0X00000000 	 4 
0X00240105 	 1733 	 0X00000030 	 0X00000000 	 5 
0X00240105 	 1736 	 0X00000020 	 0X00000000 	 4 
0X00240105 	 1737 	 0X00000020 	 0X00000000 	 5 
0X00240105 	 1688 	 0X00000006 	 0X00000000 	 4 
0X00240105 	 1689 	 0X00000006 	 0X00000000 	 5 
0X00240105 	 1692 	 0X00000006 	 0X00000000 	 4 
0X00240105 	 1693 	 0X00000006 	 0X00000000 	 5 
0X00240105 	 1696 	 0X00000004 	 0X00000000 	 4 
0X00240105 	 1697 	 0X00000004 	 0X00000000 	 5 
0X00240105 	 1700 	 0X0000000c 	 0X00000000 	 4 
0X00240105 	 1701 	 0X0000000c 	 0X00000000 	 5 
0X00240105 	 1704 	 0X0000000c 	 0X00000000 	 4 
0X00240105 	 1705 	 0X0000000c 	 0X00000000 	 5 
0X00240105 	 1708 	 0X0000000c 	 0X00000000 	 4 
0X00240105 	 1709 	 0X0000000c 	 0X00000000 	 5 
0X00240106 	 748  	 0X00000008 	 0X00000000 	 4 
0X00240106 	 749  	 0X00000008 	 0X00000000 	 5 
0X00240106 	 750  	 0X00000018 	 0X00000000 	 5 
0X00240106 	 751  	 0X00000018 	 0X00000000 	 4 
0X00240106 	 756  	 0X00000030 	 0X00000000 	 5 
0X00240106 	 757  	 0X00000030 	 0X00000000 	 4 
0X00240106 	 762  	 0X00000030 	 0X00000000 	 5 
0X00240106 	 763  	 0X00000030 	 0X00000000 	 4 
0X00240106 	 768  	 0X00000030 	 0X00000000 	 5 
0X00240106 	 769  	 0X00000030 	 0X00000000 	 4 
0X00240106 	 714  	 0X00000006 	 0X00000000 	 5 
0X00240106 	 715  	 0X00000006 	 0X00000000 	 4 
0X00240106 	 720  	 0X00000006 	 0X00000000 	 5 
0X00240106 	 721  	 0X00000006 	 0X00000000 	 4 
0X00240106 	 726  	 0X0000000c 	 0X00000000 	 5 
0X00240106 	 727  	 0X0000000c 	 0X00000000 	 4 
0X00240106 	 732  	 0X0000000c 	 0X00000000 	 5 
0X00240106 	 733  	 0X0000000c 	 0X00000000 	 4 
0X00240106 	 738  	 0X0000000c 	 0X00000000 	 5 
0X00240106 	 739  	 0X0000000c 	 0X00000000 	 4 
0X00240106 	 744  	 0X00000018 	 0X00000000 	 5 
0X00240106 	 745  	 0X00000018 	 0X00000000 	 4 
0X00240106 	 1004 	 0X0000000c 	 0X00000000 	 11
0X00240106 	 1005 	 0X0000000c 	 0X00000000 	 10
0X00240106 	 992  	 0X0000000c 	 0X00000000 	 11
0X00240106 	 993  	 0X0000000c 	 0X00000000 	 10
0X00240106 	 980  	 0X00000006 	 0X00000000 	 11
0X00240106 	 981  	 0X00000006 	 0X00000000 	 10
0X00240106 	 998  	 0X0000000c 	 0X00000000 	 11
0X00240106 	 999  	 0X0000000c 	 0X00000000 	 10
0X00240106 	 986  	 0X00000006 	 0X00000000 	 11
0X00240106 	 987  	 0X00000006 	 0X00000000 	 10
0X00240106 	 1016 	 0X00000018 	 0X00000000 	 11
0X00240106 	 1017 	 0X00000018 	 0X00000000 	 10
0X00240106 	 1010 	 0X00000018 	 0X00000000 	 11
0X00240106 	 1011 	 0X00000018 	 0X00000000 	 10
0X00240106 	 1022 	 0X00000030 	 0X00000000 	 11
0X00240106 	 1023 	 0X00000030 	 0X00000000 	 10
0X00240106 	 1034 	 0X00000030 	 0X00000000 	 11
0X00240106 	 1035 	 0X00000030 	 0X00000000 	 10
0X00240106 	 1028 	 0X00000030 	 0X00000000 	 11
0X00240106 	 1029 	 0X00000030 	 0X00000000 	 10
0X00240106 	 1712 	 0X00000008 	 0X00000000 	 4 
0X00240106 	 1713 	 0X00000008 	 0X00000000 	 5 
0X00240106 	 1714 	 0X00000018 	 0X00000000 	 5 
0X00240106 	 1715 	 0X00000018 	 0X00000000 	 4 
0X00240106 	 1718 	 0X00000030 	 0X00000000 	 5 
0X00240106 	 1719 	 0X00000030 	 0X00000000 	 4 
0X00240106 	 1722 	 0X00000030 	 0X00000000 	 5 
0X00240106 	 1723 	 0X00000030 	 0X00000000 	 4 
0X00240106 	 1726 	 0X00000030 	 0X00000000 	 5 
0X00240106 	 1727 	 0X00000030 	 0X00000000 	 4 
0X00240106 	 1690 	 0X00000006 	 0X00000000 	 5 
0X00240106 	 1691 	 0X00000006 	 0X00000000 	 4 
0X00240106 	 1694 	 0X00000006 	 0X00000000 	 5 
0X00240106 	 1695 	 0X00000006 	 0X00000000 	 4 
0X00240106 	 1698 	 0X0000000c 	 0X00000000 	 5 
0X00240106 	 1699 	 0X0000000c 	 0X00000000 	 4 
0X00240106 	 1702 	 0X0000000c 	 0X00000000 	 5 
0X00240106 	 1703 	 0X0000000c 	 0X00000000 	 4 
0X00240106 	 1706 	 0X0000000c 	 0X00000000 	 5 
0X00240106 	 1707 	 0X0000000c 	 0X00000000 	 4 
0X00240106 	 1710 	 0X00000018 	 0X00000000 	 5 
0X00240106 	 1711 	 0X00000018 	 0X00000000 	 4 
0X00240107 	 1950 	 0X00006000 	 0X00000000 	 10
0X00240107 	 1951 	 0X00006000 	 0X00000000 	 11
0X00240107 	 1948 	 0X00002000 	 0X00000000 	 10
0X00240107 	 1949 	 0X00002000 	 0X00000000 	 11
0X00240107 	 1946 	 0X00003000 	 0X00000000 	 10
0X00240107 	 1947 	 0X00003000 	 0X00000000 	 11
0X00240107 	 1944 	 0X00003000 	 0X00000000 	 10
0X00240107 	 1945 	 0X00003000 	 0X00000000 	 11
0X00240107 	 1942 	 0X00003000 	 0X00000000 	 10
0X00240107 	 1943 	 0X00003000 	 0X00000000 	 11
0X00240107 	 1940 	 0X00001800 	 0X00000000 	 10
0X00240107 	 1941 	 0X00001800 	 0X00000000 	 11
0X00240107 	 1936 	 0X00001800 	 0X00000000 	 10
0X00240107 	 1937 	 0X00001800 	 0X00000000 	 11
0X00240107 	 1934 	 0X00000800 	 0X00000000 	 10
0X00240107 	 1935 	 0X00000800 	 0X00000000 	 11
0X00240107 	 1932 	 0X00000c00 	 0X00000000 	 10
0X00240107 	 1933 	 0X00000c00 	 0X00000000 	 11
0X00240107 	 1930 	 0X00000c00 	 0X00000000 	 10
0X00240107 	 1931 	 0X00000c00 	 0X00000000 	 11
0X00240107 	 1928 	 0X00000400 	 0X00000000 	 10
0X00240107 	 1929 	 0X00000400 	 0X00000000 	 11
0X00240107 	 1926 	 0X00000600 	 0X00000000 	 10
0X00240107 	 1927 	 0X00000600 	 0X00000000 	 11
0X00240107 	 1012 	 0X00000008 	 0X00000000 	 11
0X00240107 	 1013 	 0X00000008 	 0X00000000 	 10
0X00240107 	 1014 	 0X00000018 	 0X00000000 	 10
0X00240107 	 1015 	 0X00000018 	 0X00000000 	 11
0X00240107 	 1020 	 0X00000030 	 0X00000000 	 10
0X00240107 	 1021 	 0X00000030 	 0X00000000 	 11
0X00240107 	 1026 	 0X00000030 	 0X00000000 	 10
0X00240107 	 1027 	 0X00000030 	 0X00000000 	 11
0X00240107 	 1032 	 0X00000030 	 0X00000000 	 10
0X00240107 	 1033 	 0X00000030 	 0X00000000 	 11
0X00240107 	 978  	 0X00000006 	 0X00000000 	 10
0X00240107 	 979  	 0X00000006 	 0X00000000 	 11
0X00240107 	 984  	 0X00000006 	 0X00000000 	 10
0X00240107 	 985  	 0X00000006 	 0X00000000 	 11
0X00240107 	 990  	 0X0000000c 	 0X00000000 	 10
0X00240107 	 991  	 0X0000000c 	 0X00000000 	 11
0X00240107 	 996  	 0X0000000c 	 0X00000000 	 10
0X00240107 	 997  	 0X0000000c 	 0X00000000 	 11
0X00240107 	 1002 	 0X0000000c 	 0X00000000 	 10
0X00240107 	 1003 	 0X0000000c 	 0X00000000 	 11
0X00240107 	 1008 	 0X00000018 	 0X00000000 	 10
0X00240107 	 1009 	 0X00000018 	 0X00000000 	 11
0X00240108 	 1768 	 0X00000180 	 0X00000000 	 4 
0X00240108 	 1769 	 0X00000180 	 0X00000000 	 5 
0X00240108 	 1772 	 0X00000180 	 0X00000000 	 4 
0X00240108 	 1773 	 0X00000180 	 0X00000000 	 5 
0X00240108 	 1776 	 0X00000100 	 0X00000000 	 4 
0X00240108 	 1777 	 0X00000100 	 0X00000000 	 5 
0X00240108 	 1780 	 0X00000300 	 0X00000000 	 4 
0X00240108 	 1781 	 0X00000300 	 0X00000000 	 5 
0X00240108 	 1784 	 0X00000300 	 0X00000000 	 4 
0X00240108 	 1785 	 0X00000300 	 0X00000000 	 5 
0X00240108 	 1788 	 0X00000200 	 0X00000000 	 4 
0X00240108 	 1789 	 0X00000200 	 0X00000000 	 5 
0X00240108 	 1740 	 0X00000060 	 0X00000000 	 4 
0X00240108 	 1741 	 0X00000060 	 0X00000000 	 5 
0X00240108 	 1744 	 0X00000060 	 0X00000000 	 4 
0X00240108 	 1745 	 0X00000060 	 0X00000000 	 5 
0X00240108 	 1748 	 0X00000040 	 0X00000000 	 4 
0X00240108 	 1749 	 0X00000040 	 0X00000000 	 5 
0X00240108 	 1752 	 0X000000c0 	 0X00000000 	 4 
0X00240108 	 1753 	 0X000000c0 	 0X00000000 	 5 
0X00240108 	 1756 	 0X000000c0 	 0X00000000 	 4 
0X00240108 	 1757 	 0X000000c0 	 0X00000000 	 5 
0X00240108 	 1760 	 0X000000c0 	 0X00000000 	 4 
0X00240108 	 1761 	 0X000000c0 	 0X00000000 	 5 
0X00240108 	 1582 	 0X00000300 	 0X00000000 	 6 
0X00240108 	 1583 	 0X00000300 	 0X00000000 	 7 
0X00240108 	 1578 	 0X00000300 	 0X00000000 	 6 
0X00240108 	 1579 	 0X00000300 	 0X00000000 	 7 
0X00240108 	 1574 	 0X00000300 	 0X00000000 	 6 
0X00240108 	 1575 	 0X00000300 	 0X00000000 	 7 
0X00240108 	 1570 	 0X00000180 	 0X00000000 	 6 
0X00240108 	 1571 	 0X00000180 	 0X00000000 	 7 
0X00240108 	 1580 	 0X00000080 	 0X00000000 	 7 
0X00240108 	 1581 	 0X00000080 	 0X00000000 	 6 
0X00240108 	 1566 	 0X00000180 	 0X00000000 	 6 
0X00240108 	 1567 	 0X00000180 	 0X00000000 	 7 
0X00240108 	 1562 	 0X000000c0 	 0X00000000 	 6 
0X00240108 	 1563 	 0X000000c0 	 0X00000000 	 7 
0X00240108 	 1558 	 0X000000c0 	 0X00000000 	 6 
